amount,transaction_hour,foreign_transaction,location_mismatch,velocity_last_24h,cardholder_age,device_trust_score_binned,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,is_fraud
0.4532759608583365,-0.6635451925678536,0,0,-0.0018419838504007,-0.4986314138914721,2,0,0,0,1,0,0
-0.2076153713332368,-0.6635451925678536,0,0,-0.710297310927568,1.5042529457352591,1,0,1,0,0,0,0
-0.2573729473701344,-1.24138264500323,0,0,0.7066133432267665,0.3692851419467781,3,1,0,0,0,0,0
-0.931159390854852,-1.096923281894386,0,0,-0.710297310927568,1.2372016977850282,2,0,0,0,1,0,0
-0.9859804922686388,-0.952463918785542,0,0,0.7066133432267665,1.6377785697103746,2,0,0,0,1,0,0
2.4200842445854707,1.6478046171736525,0,0,-0.710297310927568,-1.0994967217794915,3,1,0,0,0,0,0
-0.586907178898081,-0.8080045556766977,0,0,0.7066133432267665,0.3025223299592203,1,0,1,0,0,0,0
0.8610585378771436,0.9255078016294318,0,0,-0.710297310927568,1.4374901337477013,3,0,0,0,0,1,0
-0.8656036156420603,0.9255078016294318,0,0,-0.0018419838504007,-0.0312917299785681,2,0,0,1,0,0,0
-0.0794069087904032,0.6365890754117435,0,0,1.4150686703039337,-1.7003620296675108,1,0,0,0,0,1,0
-0.7776333014275727,0.3476703491940552,1,0,-0.0018419838504007,-0.965971097804376,2,1,0,0,0,0,0
0.1587138112667711,1.5033452540648082,0,1,1.4150686703039337,1.103676073809913,1,0,0,0,1,0,0
-0.4645724057924387,-0.3746264663501654,0,0,0.7066133432267665,-1.233022345754607,1,1,0,0,0,0,0
-1.0775290310827947,0.3476703491940552,0,0,-0.0018419838504007,1.036913261822355,3,1,0,0,0,0,0
-0.3973287887873507,1.3588858909559642,0,0,-0.710297310927568,0.3025223299592203,2,0,1,0,0,0,0
-1.0155514804696717,-1.096923281894386,0,0,0.7066133432267665,0.3025223299592203,1,0,0,0,1,0,0
-0.2377939825794962,-0.3746264663501654,0,0,-1.418752638004735,0.1689967059841049,2,0,0,0,0,1,0
-0.5208112943117543,0.4921297123028993,0,0,0.7066133432267665,-1.5000735937048375,2,0,0,1,0,0,0
-0.929809117421015,-0.6635451925678536,0,0,2.123523997381101,-0.0312917299785681,1,0,0,1,0,0,0
-0.9182642795617076,0.7810484385205877,0,0,-0.0018419838504007,0.5695735779094512,3,0,0,1,0,0,0
-0.9091499338833072,-1.24138264500323,0,0,2.123523997381101,-0.4318686019039144,3,0,0,0,0,1,0
0.0255768506904321,1.5033452540648082,0,0,-0.710297310927568,0.6363363898970089,2,0,0,0,0,1,0
0.1919305377391639,-0.0857077401324771,1,0,-1.418752638004735,-1.1662595337670492,3,1,0,0,0,0,0
0.4091220195718629,-0.8080045556766977,1,0,-0.0018419838504007,-0.0980545419661259,1,0,1,0,0,0,0
-0.4979916732799072,-0.5190858294590095,0,0,-1.418752638004735,0.1022338939965472,3,0,0,1,0,0,0
0.2085389009753604,0.3476703491940552,1,0,-1.418752638004735,0.4360479539343357,3,0,0,0,1,0,0
-0.1957329651154701,-1.096923281894386,0,0,-0.0018419838504007,-1.43331078171728,1,0,0,0,0,1,0
0.268963637139571,-0.3746264663501654,0,0,-0.710297310927568,0.6363363898970089,1,0,0,1,0,0,0
-1.1247886012670936,-0.8080045556766977,0,0,-0.710297310927568,-1.7003620296675108,3,0,0,0,0,1,0
-0.7276056707039077,0.058751622976367,1,0,-0.710297310927568,0.1022338939965472,3,0,0,0,0,1,0
0.4248527050760654,-0.0857077401324771,0,0,-0.710297310927568,-0.1648173539536836,3,0,1,0,0,0,0
2.0362015073455804,0.3476703491940552,1,0,1.4150686703039337,0.9701504498347976,1,0,0,0,1,0,0
-1.0579500662921566,1.5033452540648082,0,0,-0.0018419838504007,-0.2315801659412413,3,0,0,1,0,0,0
-0.308413283169177,-0.3746264663501654,0,0,-0.710297310927568,-0.4986314138914721,1,0,0,0,0,1,0
1.526135717713612,0.9255078016294318,0,0,-0.0018419838504007,0.1689967059841049,1,0,0,1,0,0,0
-0.3489214861842903,-0.0857077401324771,1,0,-0.0018419838504007,-0.0980545419661259,2,0,0,1,0,0,0
-0.7149131004258389,1.6478046171736525,0,0,-1.418752638004735,1.103676073809913,1,1,0,0,0,0,0
-0.672852082961813,-0.8080045556766977,0,0,0.7066133432267665,0.4360479539343357,1,0,0,0,0,1,0
-0.6646829286870984,0.6365890754117435,0,0,-0.0018419838504007,-0.2315801659412413,2,0,1,0,0,0,0
2.314020266357565,-0.8080045556766977,0,1,0.7066133432267665,1.5710157577228168,3,0,0,0,1,0,0
-0.2988938554606254,0.6365890754117435,0,0,1.4150686703039337,-1.3665479697297225,2,0,0,1,0,0,0
0.7277865499574208,1.21442652784712,0,0,0.7066133432267665,-0.298342977928799,3,1,0,0,0,0,0
-1.0073823261949568,0.4921297123028993,0,0,-0.0018419838504007,0.9701504498347976,2,0,0,0,1,0,0
-0.9859804922686388,1.3588858909559642,0,0,-0.0018419838504007,-1.5000735937048375,2,0,0,0,1,0,0
-0.9067194417024004,-1.3858420081120744,0,0,-0.0018419838504007,-0.4318686019039144,3,0,0,0,1,0,0
-0.6576615068311455,0.7810484385205877,1,0,0.7066133432267665,0.5028107659218934,1,0,1,0,0,0,0
-0.8713422777358681,1.3588858909559642,0,0,1.4150686703039337,0.9701504498347976,1,0,0,1,0,0,0
2.446026372933066,0.3476703491940552,0,0,1.4150686703039337,0.836624825859682,2,0,1,0,0,0,0
0.2902979573941973,-0.2301671032413212,0,0,-0.710297310927568,0.7030992018845666,2,0,0,1,0,0,0
-0.4231190113736395,1.6478046171736525,0,0,-0.710297310927568,0.9033876378472396,2,1,0,0,0,0,0
-0.6010850499533705,-0.5190858294590095,0,0,-0.710297310927568,-1.7003620296675108,1,0,1,0,0,0,0
-0.8836297659837858,0.2032109860852111,0,1,-0.710297310927568,-0.2315801659412413,1,0,0,0,0,1,0
0.8707805066007707,-1.6747607343297626,0,0,0.7066133432267665,-1.7003620296675108,3,0,1,0,0,0,0
-0.2519718536347858,-1.6747607343297626,0,0,-1.418752638004735,-1.1662595337670492,2,0,0,0,1,0,0
-1.1008212478164847,-1.096923281894386,0,0,-1.418752638004735,-0.8992082858168184,2,0,0,1,0,0,0
-1.1089228884195077,1.6478046171736525,0,0,-0.0018419838504007,-0.965971097804376,1,0,1,0,0,0,0
-0.6544883642616283,1.5033452540648082,0,0,-0.0018419838504007,-0.0312917299785681,1,0,0,1,0,0,0
-0.7320615730355702,1.0699671647382758,0,0,-0.710297310927568,-0.0312917299785681,1,0,0,0,1,0,0
2.365263143171684,1.6478046171736525,0,0,2.831979324458268,-0.8992082858168184,3,0,0,0,0,1,0
-0.8543288324695205,-1.3858420081120744,0,0,0.7066133432267665,0.9033876378472396,3,0,0,1,0,0,0
-1.074625943200045,0.6365890754117435,0,0,-0.0018419838504007,-0.298342977928799,3,0,0,0,0,1,0
-0.4839488295680013,1.3588858909559642,0,0,-0.0018419838504007,1.2372016977850282,3,0,0,0,0,1,0
2.446026372933066,-0.5190858294590095,0,0,-1.418752638004735,-1.233022345754607,3,1,0,0,0,0,0
-0.9653888224026228,1.3588858909559642,1,0,0.7066133432267665,0.836624825859682,3,1,0,0,0,0,0
-0.1703478245593326,-1.096923281894386,1,0,-0.0018419838504007,-0.1648173539536836,2,1,0,0,0,0,0
-0.8016006548781813,0.6365890754117435,0,0,1.4150686703039337,0.1689967059841049,2,0,0,0,0,1,0
1.1698660721956906,-0.3746264663501654,0,0,-0.0018419838504007,0.3025223299592203,3,0,0,0,0,1,0
-1.061190722533366,-0.0857077401324771,0,0,-0.0018419838504007,0.7030992018845666,2,0,0,0,0,1,0
-0.9154287053506498,0.6365890754117435,1,0,-0.0018419838504007,1.3707273217601437,1,0,1,0,0,0,0
-0.2101808908575273,-0.0857077401324771,0,0,0.7066133432267665,0.9033876378472396,1,0,1,0,0,0,0
-1.0417467850861113,1.5033452540648082,0,0,1.4150686703039337,1.2372016977850282,2,0,1,0,0,0,0
-0.9383833537258806,0.3476703491940552,0,0,-0.0018419838504007,-0.765682661841703,3,1,0,0,0,0,0
-1.1295145582855235,0.2032109860852111,0,0,0.7066133432267665,0.6363363898970089,1,1,0,0,0,0,0
0.5669014703157292,1.5033452540648082,0,0,-0.0018419838504007,-0.1648173539536836,2,0,0,0,1,0,0
-0.9898962852267664,0.7810484385205877,0,0,-0.0018419838504007,1.2372016977850282,1,0,0,1,0,0,0
0.2189360064159061,1.3588858909559642,0,1,0.7066133432267665,1.303964509772586,3,0,0,1,0,0,0
0.0307754034107048,0.2032109860852111,0,0,-0.0018419838504007,0.3692851419467781,3,0,1,0,0,0,0
-0.9604603243691172,-1.5303013712209184,0,0,-0.0018419838504007,0.3692851419467781,3,0,1,0,0,0,0
0.2387850258933116,-1.5303013712209184,0,0,-1.418752638004735,1.6377785697103746,1,0,1,0,0,0,0
0.7953677353209684,-0.0857077401324771,0,0,-0.0018419838504007,-1.032733909791934,1,0,0,1,0,0,0
1.2816011988457114,0.2032109860852111,1,0,1.4150686703039337,0.3692851419467781,2,1,0,0,0,0,0
-0.2073453166464693,0.2032109860852111,0,0,0.7066133432267665,-1.5668364056923956,1,0,1,0,0,0,0
-1.0066396758063465,-0.5190858294590095,0,0,1.4150686703039337,0.6363363898970089,3,1,0,0,0,0,0
0.254448197725822,-1.3858420081120744,0,0,1.4150686703039337,1.3707273217601437,1,0,0,1,0,0,0
1.7613533498880365,-1.6747607343297626,0,1,-0.710297310927568,-1.233022345754607,2,0,0,0,0,1,0
2.446026372933066,-0.5190858294590095,0,0,-0.0018419838504007,-0.0980545419661259,3,0,0,1,0,0,0
-0.9090149065399236,0.7810484385205877,0,0,-0.0018419838504007,0.1689967059841049,2,0,1,0,0,0,0
2.277765424659039,1.0699671647382758,0,0,-0.710297310927568,1.036913261822355,2,0,1,0,0,0,0
2.444321652722847,-1.096923281894386,0,0,-0.710297310927568,-1.2997851577421646,2,1,0,0,0,0,0
0.9378890962624752,-0.8080045556766977,0,0,-0.710297310927568,-0.8324454738292607,1,0,0,0,1,0,0
-0.3137468632328337,-0.952463918785542,0,0,-0.710297310927568,1.6377785697103746,1,0,0,0,1,0,0
-1.0006309590257714,-0.2301671032413212,0,0,-0.0018419838504007,1.6377785697103746,2,1,0,0,0,0,0
-0.9329147463188404,1.0699671647382758,0,0,0.7066133432267665,0.0354710820089895,1,1,0,0,0,0,0
0.4307939081849486,1.6478046171736525,0,0,-0.0018419838504007,1.5710157577228168,2,0,1,0,0,0,0
2.446026372933066,1.3588858909559642,0,0,-0.710297310927568,1.5710157577228168,3,0,0,0,0,1,0
0.1215812918362506,0.058751622976367,0,0,-1.418752638004735,-1.0994967217794915,2,0,1,0,0,0,0
-0.882144465206565,1.0699671647382758,0,0,-0.710297310927568,0.1689967059841049,1,0,1,0,0,0,0
0.3426885666270773,-1.6747607343297626,0,0,-0.710297310927568,0.2357595179716626,2,0,1,0,0,0,0
-0.0746134381002814,0.9255078016294318,0,0,0.7066133432267665,1.6377785697103746,1,0,0,0,0,1,0
2.446026372933066,0.2032109860852111,0,0,0.7066133432267665,0.3692851419467781,3,0,0,1,0,0,0
-0.4159625621743028,-1.3858420081120744,0,0,-0.0018419838504007,0.836624825859682,2,0,0,1,0,0,0
0.2859095687342267,-0.0857077401324771,0,0,-0.710297310927568,0.6363363898970089,1,0,0,1,0,0,0
1.3050284429227852,0.4921297123028993,0,0,-0.0018419838504007,-0.965971097804376,1,0,0,1,0,0,0
-0.3342710194271577,-1.096923281894386,0,0,-0.0018419838504007,0.9033876378472396,3,0,0,1,0,0,0
-0.931631986556695,0.3476703491940552,1,0,-0.0018419838504007,-0.2315801659412413,3,0,1,0,0,0,0
1.060291383039809,1.0699671647382758,0,0,1.4150686703039337,0.0354710820089895,1,1,0,0,0,0,0
-0.5608469016250247,-0.8080045556766977,1,0,-0.710297310927568,0.1689967059841049,1,0,0,0,1,0,0
-0.488337218227972,0.2032109860852111,0,0,0.7066133432267665,-0.298342977928799,3,0,0,1,0,0,0
-0.0727905689646014,-0.2301671032413212,1,0,-0.710297310927568,-0.8324454738292607,3,0,0,0,1,0,0
1.0394296584870255,-1.096923281894386,0,0,-0.710297310927568,0.0354710820089895,3,0,0,0,1,0,0
-0.9687645059872156,0.2032109860852111,0,0,-0.710297310927568,-1.3665479697297225,1,1,0,0,0,0,0
-0.3778173376684045,-0.5190858294590095,0,0,0.7066133432267665,-1.1662595337670492,2,0,0,0,0,1,0
0.7936123798569799,-0.8080045556766977,0,0,0.7066133432267665,0.9701504498347976,1,0,0,0,0,1,0
-0.8649959925968338,-0.8080045556766977,1,0,-0.0018419838504007,-0.0980545419661259,2,0,1,0,0,0,0
-0.4201484098191979,-0.0857077401324771,1,0,-0.0018419838504007,-1.6335992176799532,1,0,0,0,1,0,0
0.470356919796376,0.2032109860852111,0,0,-0.710297310927568,1.5710157577228168,2,0,0,0,0,1,0
-0.8528435316922997,-0.2301671032413212,0,0,0.7066133432267665,1.7045413816979322,3,0,1,0,0,0,0
-1.109192943106275,0.9255078016294318,0,0,-0.0018419838504007,1.5710157577228168,2,0,0,1,0,0,0
-0.4554580601140383,-0.2301671032413212,0,0,-0.0018419838504007,-1.6335992176799532,3,1,0,0,0,0,0
1.805574804846202,1.0699671647382758,1,0,0.7066133432267665,-0.965971097804376,2,0,0,1,0,0,0
2.446026372933066,-1.5303013712209184,0,0,-0.710297310927568,1.3707273217601437,2,0,0,0,1,0,0
-0.4330435211123422,0.2032109860852111,0,0,-0.710297310927568,1.7045413816979322,3,0,0,1,0,0,0
-0.4576860112798695,1.3588858909559642,0,0,-1.418752638004735,-0.8992082858168184,1,0,0,0,0,1,0
-0.5073085599733833,-0.952463918785542,0,0,0.7066133432267665,1.036913261822355,3,0,1,0,0,0,0
1.3168433354688598,-0.0857077401324771,0,0,-0.710297310927568,-0.8992082858168184,1,0,0,0,1,0,0
-0.2147718205325735,0.9255078016294318,0,0,0.7066133432267665,-0.0980545419661259,1,0,0,0,1,0,0
0.4054762813005028,0.058751622976367,0,0,-1.418752638004735,-0.6321570378665875,1,0,1,0,0,0,0
-0.7171410515916702,0.3476703491940552,0,0,-1.418752638004735,-1.5000735937048375,3,0,1,0,0,0,0
0.1889599361847223,-1.5303013712209184,0,0,0.7066133432267665,0.1689967059841049,1,0,0,0,1,0,0
0.7281916319875719,-0.952463918785542,0,0,-0.0018419838504007,-0.4318686019039144,1,0,0,1,0,0,0
2.446026372933066,-0.3746264663501654,0,0,0.7066133432267665,-0.965971097804376,2,1,0,0,0,0,0
-0.9114453987208304,-0.3746264663501654,0,0,0.7066133432267665,0.1689967059841049,2,0,1,0,0,0,0
-0.8924065433037272,-0.0857077401324771,0,0,1.4150686703039337,1.4374901337477013,3,0,0,0,1,0,0
-0.8438642133572829,-1.6747607343297626,0,0,2.123523997381101,-0.1648173539536836,1,0,0,1,0,0,1
0.1384597097592144,-0.3746264663501654,0,1,-0.0018419838504007,0.4360479539343357,2,0,0,1,0,0,0
1.3851671712210176,0.2032109860852111,0,0,-0.710297310927568,-1.5668364056923956,1,1,0,0,0,0,0
-0.7463069577625517,-0.952463918785542,0,0,0.7066133432267665,0.9033876378472396,3,1,0,0,0,0,0
-0.8061915845532276,0.058751622976367,0,0,-0.0018419838504007,-0.8324454738292607,3,1,0,0,0,0,0
-0.7470496081511622,-0.6635451925678536,0,0,1.4150686703039337,0.6363363898970089,1,1,0,0,0,0,0
-0.5902153488109818,1.5033452540648082,0,0,-0.710297310927568,-0.0312917299785681,1,0,0,0,0,1,0
-1.0828626111464512,1.6478046171736525,0,0,-0.710297310927568,0.2357595179716626,2,0,1,0,0,0,0
-0.7319265456921865,1.6478046171736525,0,0,0.7066133432267665,-0.3651057899163567,2,0,0,0,0,1,0
0.2288605161546088,1.21442652784712,1,0,1.4150686703039337,-1.43331078171728,1,0,0,0,1,0,0
-0.8666838343891301,1.21442652784712,0,0,-0.0018419838504007,0.0354710820089895,2,0,0,0,0,1,0
-0.1398316449546138,-1.3858420081120744,0,1,1.4150686703039337,0.3025223299592203,3,0,0,1,0,0,0
-0.3155697323685137,1.21442652784712,0,0,-0.0018419838504007,-0.965971097804376,1,1,0,0,0,0,0
-0.2334731075912174,0.7810484385205877,0,1,1.4150686703039337,-0.0980545419661259,2,1,0,0,0,0,0
1.819482621214724,-1.096923281894386,0,1,-0.0018419838504007,1.6377785697103746,2,0,1,0,0,0,0
1.3208266420986796,-1.3858420081120744,0,0,-0.710297310927568,-0.1648173539536836,3,0,0,0,0,1,0
0.0548102705330054,-1.3858420081120744,0,1,-0.0018419838504007,0.1689967059841049,1,0,0,0,0,1,0
-0.9447971525366068,1.21442652784712,0,0,-0.0018419838504007,0.836624825859682,2,0,0,0,1,0,0
-0.3647871990318763,-1.5303013712209184,0,0,-0.710297310927568,-1.032733909791934,2,1,0,0,0,0,0
-1.033510117139705,-0.5190858294590095,0,0,-1.418752638004735,-1.43331078171728,2,0,0,1,0,0,0
-0.772839830737451,1.21442652784712,0,1,0.7066133432267665,0.9701504498347976,1,1,0,0,0,0,0
-0.6805486415346845,-0.6635451925678536,0,1,2.123523997381101,-0.2315801659412413,2,0,0,1,0,0,0
-0.9375056759938863,-1.6747607343297626,0,0,-1.418752638004735,1.6377785697103746,2,0,0,0,0,1,0
0.4397732265199655,0.9255078016294318,1,0,-0.710297310927568,0.9701504498347976,1,0,0,0,0,1,0
-0.7445516022985635,-0.0857077401324771,0,0,-0.0018419838504007,-1.43331078171728,3,0,0,0,0,1,0
-0.3184728202512635,-0.5190858294590095,0,0,-0.0018419838504007,-1.3665479697297225,1,1,0,0,0,0,0
-0.8645909105666826,0.058751622976367,0,0,0.7066133432267665,0.836624825859682,3,0,0,1,0,0,0
0.1324509929786392,-1.24138264500323,0,1,1.4150686703039337,1.4374901337477013,2,0,0,0,1,0,0
-0.4385796421910744,-0.2301671032413212,0,1,1.4150686703039337,0.7030992018845666,1,0,1,0,0,0,0
0.7283941730026476,-0.0857077401324771,0,0,0.7066133432267665,-1.5000735937048375,3,0,0,1,0,0,0
-0.6814938329383705,0.6365890754117435,0,0,1.4150686703039337,0.7698620138721243,1,1,0,0,0,0,0
-1.066254247910255,-1.096923281894386,0,0,-0.0018419838504007,0.1689967059841049,3,0,0,0,1,0,0
-0.2415072345225482,-0.952463918785542,0,0,-0.0018419838504007,-1.3665479697297225,3,0,1,0,0,0,0
-0.8533836410658345,0.7810484385205877,0,0,-1.418752638004735,-0.5653942258790299,2,0,0,0,0,1,0
-0.5434958880002179,0.2032109860852111,0,1,0.7066133432267665,-1.43331078171728,2,0,0,0,0,1,0
0.7298794737798683,0.058751622976367,0,1,-1.418752638004735,-0.3651057899163567,3,1,0,0,0,0,0
0.9313402701083652,1.3588858909559642,0,0,-0.0018419838504007,-0.765682661841703,3,0,1,0,0,0,0
-0.980241830174831,-0.2301671032413212,0,0,-0.710297310927568,-1.3665479697297225,2,0,0,0,0,1,0
-0.3147595683082114,-0.6635451925678536,0,0,-0.0018419838504007,-1.3665479697297225,3,0,0,1,0,0,0
1.1239567754452289,0.3476703491940552,0,0,0.7066133432267665,1.6377785697103746,3,0,0,0,0,1,0
-0.3080757148107178,1.0699671647382758,0,0,-1.418752638004735,-0.298342977928799,1,0,0,1,0,0,0
1.6371957076467143,-0.952463918785542,0,0,0.7066133432267665,-1.233022345754607,2,1,0,0,0,0,0
-0.2451529727939085,0.2032109860852111,0,0,-0.710297310927568,1.2372016977850282,2,0,1,0,0,0,0
0.8887391432708044,0.3476703491940552,0,0,0.7066133432267665,-0.0312917299785681,2,1,0,0,0,0,0
0.9154070435890872,-1.24138264500323,0,0,-0.710297310927568,-1.5668364056923956,2,0,1,0,0,0,0
-0.6029079190890507,-1.096923281894386,0,0,-0.710297310927568,-0.6989198498541452,3,0,0,1,0,0,0
-0.887275504255146,-0.5190858294590095,1,1,-0.710297310927568,-1.5668364056923956,2,0,1,0,0,0,0
0.1138172195916871,-0.8080045556766977,0,0,-0.0018419838504007,-0.5653942258790299,1,0,1,0,0,0,0
0.3188562405198523,-0.0857077401324771,0,0,-0.710297310927568,-1.7003620296675108,2,0,1,0,0,0,0
0.5378030778165395,-0.5190858294590095,0,0,0.7066133432267665,-0.6321570378665875,3,1,0,0,0,0,0
-0.6338291807239205,-0.6635451925678536,0,0,0.7066133432267665,-0.3651057899163567,2,1,0,0,0,0,0
-0.8653335609552929,-0.3746264663501654,0,0,-1.418752638004735,-0.8324454738292607,2,0,0,0,1,0,0
-0.1069524868406803,1.21442652784712,0,0,2.123523997381101,1.6377785697103746,3,0,0,0,0,1,0
-1.019467273427799,-0.6635451925678536,1,1,-0.710297310927568,-0.0312917299785681,1,0,0,0,1,0,0
1.7402890843201777,0.2032109860852111,1,0,0.7066133432267665,-0.1648173539536836,1,1,0,0,0,0,0
-0.427574913705302,-0.8080045556766977,0,1,-0.0018419838504007,-0.6321570378665875,1,0,0,0,0,1,0
-0.7565690358597138,-1.24138264500323,1,1,-0.0018419838504007,0.7698620138721243,1,0,0,0,0,1,1
-0.4567408198761835,1.5033452540648082,0,0,-0.710297310927568,0.3692851419467781,2,0,1,0,0,0,0
-0.8493328207643231,0.6365890754117435,0,0,0.7066133432267665,0.2357595179716626,3,0,0,1,0,0,0
-0.1997837854169816,0.3476703491940552,0,0,-0.0018419838504007,-0.8324454738292607,3,1,0,0,0,0,0
-0.831171643079214,-0.6635451925678536,0,0,-0.710297310927568,1.5710157577228168,1,0,0,0,1,0,0
-0.138346344177393,0.4921297123028993,1,0,-0.0018419838504007,-1.0994967217794915,1,1,0,0,0,0,0
-0.5763075324424596,-1.096923281894386,0,1,-0.0018419838504007,-1.7003620296675108,2,0,0,0,1,0,0
1.2100367068523443,-0.5190858294590095,0,1,-0.0018419838504007,-1.1662595337670492,2,0,0,1,0,0,0
0.1901751822751757,0.4921297123028993,0,0,-1.418752638004735,0.6363363898970089,2,0,1,0,0,0,0
-0.9565445314109898,-0.8080045556766977,0,0,1.4150686703039337,1.1704388857974706,1,0,0,0,1,0,0
0.3574740607275936,1.0699671647382758,0,1,-0.0018419838504007,0.836624825859682,3,0,1,0,0,0,0
-0.2049823381372544,-1.6747607343297626,0,1,-0.0018419838504007,0.5695735779094512,1,0,0,1,0,0,1
0.3914334375885969,-0.0857077401324771,0,0,-0.0018419838504007,-0.8324454738292607,1,0,0,0,0,1,0
-0.8941618987677152,-0.2301671032413212,0,0,0.7066133432267665,0.3025223299592203,1,0,0,1,0,0,0
-1.0145387753942936,-1.5303013712209184,0,0,2.123523997381101,0.836624825859682,2,1,0,0,0,0,0
2.446026372933066,-0.5190858294590095,0,0,-0.710297310927568,-1.5668364056923956,3,1,0,0,0,0,0
-1.0148088300810612,-0.2301671032413212,0,0,-0.710297310927568,0.3025223299592203,3,0,0,0,0,1,0
2.446026372933066,0.4921297123028993,0,1,-0.0018419838504007,1.5042529457352591,2,0,1,0,0,0,0
-0.7756078912768171,-0.3746264663501654,0,0,-0.0018419838504007,1.5710157577228168,3,0,0,1,0,0,0
0.5652811421951248,1.21442652784712,0,1,0.7066133432267665,0.2357595179716626,3,0,1,0,0,0,0
-0.9811195079068252,-1.24138264500323,0,0,1.4150686703039337,0.1022338939965472,1,0,0,0,1,0,0
2.446026372933066,1.3588858909559642,0,1,-0.710297310927568,-0.1648173539536836,1,0,0,0,1,0,0
-0.0782591763716417,-1.3858420081120744,0,0,-0.0018419838504007,-0.0980545419661259,3,0,1,0,0,0,0
0.1069308250791178,-0.8080045556766977,0,0,-0.710297310927568,1.4374901337477013,1,1,0,0,0,0,0
-0.1230882543750337,-0.952463918785542,0,0,1.4150686703039337,0.5028107659218934,1,1,0,0,0,0,0
1.3628201458910134,0.4921297123028993,0,0,0.7066133432267665,-0.765682661841703,3,0,0,1,0,0,0
2.446026372933066,-1.6747607343297626,0,0,-0.710297310927568,0.3692851419467781,3,0,1,0,0,0,0
-1.123235786818181,1.0699671647382758,0,0,-0.0018419838504007,1.103676073809913,1,0,0,0,0,1,0
-0.913875890901737,0.7810484385205877,0,0,2.123523997381101,0.3025223299592203,2,0,0,0,1,0,0
2.2378648446891525,-0.3746264663501654,0,0,-0.0018419838504007,-0.1648173539536836,1,0,0,1,0,0,0
0.6662815950461407,-1.096923281894386,0,0,-0.710297310927568,-1.1662595337670492,2,1,0,0,0,0,0
-0.2354985177419731,1.6478046171736525,0,0,-0.710297310927568,-0.6989198498541452,3,1,0,0,0,0,0
-0.844269295387434,-0.952463918785542,0,0,-0.710297310927568,-0.6989198498541452,1,0,1,0,0,0,0
-0.952763765796246,-0.2301671032413212,0,0,0.7066133432267665,-0.8324454738292607,2,0,0,1,0,0,0
